,Installment,Region,Channel,Edition,Platform,ReleaseYear,ReleaseMonth,RelativeWeek,GameType,ReservesLevel,FinalPrice
18937,Kevin S,USA,Retail,Standard,PC,2011,3,57,NonCasual,200,59.99
19593,Kevin F,USA,Digital,Standard,PS,2014,10,0,NonCasual,44400,59.99
19594,Kevin F,USA,Digital,Standard,PS,2014,10,1,NonCasual,30523,59.99
19595,Kevin F,USA,Digital,Standard,PS,2014,10,2,NonCasual,21711,59.99
19596,Kevin F,USA,Digital,Standard,PS,2014,10,3,NonCasual,18201,59.99
19597,Kevin F,USA,Digital,Standard,PS,2014,10,4,NonCasual,16024,59.99
19598,Kevin F,USA,Digital,Standard,PS,2014,10,5,NonCasual,14076,59.99
19599,Kevin F,USA,Digital,Standard,PS,2014,10,6,NonCasual,12945,59.99
19600,Kevin F,USA,Digital,Standard,PS,2014,10,7,NonCasual,11870,59.99
19601,Kevin F,USA,Digital,Standard,PS,2014,10,8,NonCasual,11442,59.99
19602,Kevin F,USA,Digital,Standard,PS,2014,10,9,NonCasual,11107,59.99
19603,Kevin F,USA,Digital,Standard,PS,2014,10,10,NonCasual,10625,59.99
19604,Kevin F,USA,Digital,Standard,PS,2014,10,11,NonCasual,10145,59.99
19605,Kevin F,USA,Digital,Standard,PS,2014,10,12,NonCasual,9758,59.99
19606,Kevin F,USA,Digital,Standard,PS,2014,10,13,NonCasual,9427,59.99
19607,Kevin F,USA,Digital,Standard,PS,2014,10,14,NonCasual,9054,59.99
19608,Kevin F,USA,Digital,Standard,PS,2014,10,15,NonCasual,8714,59.99
19609,Kevin F,USA,Digital,Standard,PS,2014,10,16,NonCasual,8198,59.99
19610,Kevin F,USA,Digital,Standard,PS,2014,10,17,NonCasual,7773,59.99
19611,Kevin F,USA,Digital,Standard,PS,2014,10,18,NonCasual,7197,59.99
19612,Kevin F,USA,Digital,Standard,PS,2014,10,19,NonCasual,6329,59.99
19613,Kevin F,USA,Digital,Standard,PS,2014,10,20,NonCasual,6059,59.99
19614,Kevin F,USA,Digital,Standard,PS,2014,10,21,NonCasual,5745,59.99
19615,Kevin F,USA,Digital,Standard,PS,2014,10,22,NonCasual,4542,59.99
19616,Kevin F,USA,Digital,Standard,PS,2014,10,23,NonCasual,4989,59.99
19617,Kevin F,USA,Digital,Standard,PS,2014,10,24,NonCasual,4785,59.99
19618,Kevin F,USA,Digital,Standard,PS,2014,10,25,NonCasual,4599,59.99
19619,Kevin F,USA,Digital,Standard,PS,2014,10,26,NonCasual,4367,59.99
19620,Kevin F,USA,Digital,Standard,PS,2014,10,27,NonCasual,4138,59.99
19621,Kevin F,USA,Digital,Standard,PS,2014,10,28,NonCasual,3900,59.99
19622,Kevin F,USA,Digital,Standard,PS,2014,10,29,NonCasual,3610,59.99
19623,Kevin F,USA,Digital,Standard,PS,2014,10,30,NonCasual,3188,59.99
19624,Kevin F,USA,Digital,Standard,PS,2014,10,31,NonCasual,2649,59.99
19625,Kevin F,USA,Digital,Standard,PS,2014,10,32,NonCasual,867,59.99
19626,Kevin F,USA,Digital,Standard,PS,2014,10,33,NonCasual,16568,59.99
19627,Kevin F,USA,Digital,Standard,PS,2014,10,34,NonCasual,16088,59.99
19628,Kevin F,USA,Digital,Standard,PS,2014,10,35,NonCasual,15485,59.99
19629,Kevin F,USA,Digital,Standard,PS,2014,10,36,NonCasual,15051,59.99
19630,Kevin F,USA,Digital,Standard,PS,2014,10,37,NonCasual,14553,59.99
19631,Kevin F,USA,Digital,Standard,PS,2014,10,38,NonCasual,13867,59.99
19632,Kevin F,USA,Digital,Standard,PS,2014,10,39,NonCasual,13562,59.99
19633,Kevin F,USA,Digital,Standard,PS,2014,10,40,NonCasual,13039,59.99
19634,Kevin F,USA,Digital,Standard,PS,2014,10,41,NonCasual,12480,59.99
19635,Kevin F,USA,Digital,Standard,PS,2014,10,42,NonCasual,11917,59.99
19636,Kevin F,USA,Digital,Standard,PS,2014,10,43,NonCasual,11216,59.99
19637,Kevin F,USA,Digital,Standard,PS,2014,10,44,NonCasual,10849,59.99
19638,Kevin F,USA,Digital,Standard,PS,2014,10,45,NonCasual,10483,59.99
19639,Kevin F,USA,Digital,Standard,PS,2014,10,46,NonCasual,10005,59.99
19640,Kevin F,USA,Digital,Standard,PS,2014,10,47,NonCasual,9627,59.99
19641,Kevin F,USA,Digital,Standard,PS,2014,10,48,NonCasual,9247,59.99
19642,Kevin F,USA,Digital,Standard,PS,2014,10,49,NonCasual,8776,59.99
19643,Kevin F,USA,Digital,Standard,PS,2014,10,50,NonCasual,8400,59.99
19644,Kevin F,USA,Digital,Standard,PS,2014,10,51,NonCasual,7978,59.99
19645,Kevin F,USA,Digital,Standard,PS,2014,10,52,NonCasual,7398,59.99
19646,Kevin F,USA,Digital,Standard,PS,2014,10,53,NonCasual,5147,59.99
19647,Kevin F,USA,Digital,Standard,PS,2014,10,54,NonCasual,30066,59.99
19648,Kevin F,USA,Digital,Standard,PS,2014,10,55,NonCasual,29723,59.99
19649,Kevin F,USA,Digital,Standard,PS,2014,10,56,NonCasual,29460,59.99
19650,Kevin F,USA,Digital,Standard,PS,2014,10,57,NonCasual,29031,59.99
19651,Kevin F,USA,Digital,Standard,PS,2014,10,58,NonCasual,28354,59.99
19652,Kevin F,USA,Digital,Standard,PS,2014,10,59,NonCasual,27499,59.99
19653,Kevin F,USA,Digital,Standard,PS,2014,10,60,NonCasual,27070,59.99
19654,Kevin F,USA,Digital,Standard,PS,2014,10,61,NonCasual,26200,59.99
19655,Kevin F,USA,Digital,Standard,PS,2014,10,62,NonCasual,25067,59.99
19656,Kevin F,USA,Digital,Standard,PS,2014,10,63,NonCasual,24207,59.99
19657,Kevin F,USA,Digital,Standard,PS,2014,10,64,NonCasual,23119,59.99
19658,Kevin F,USA,Digital,Standard,PS,2014,10,65,NonCasual,21619,59.99
19659,Kevin F,USA,Digital,Standard,PS,2014,10,66,NonCasual,20457,59.99
19660,Kevin F,USA,Digital,Standard,PS,2014,10,67,NonCasual,19155,59.99
19661,Kevin F,USA,Digital,Standard,PS,2014,10,68,NonCasual,17200,59.99
19662,Kevin F,USA,Digital,Standard,PS,2014,10,69,NonCasual,14793,59.99
19663,Kevin F,USA,Digital,Standard,PS,2014,10,70,NonCasual,10720,59.99
19664,Kevin F,USA,Digital,Standard,PS,2014,10,71,NonCasual,1,59.99
19665,Kevin F,USA,Digital,Standard,PS,2014,10,72,NonCasual,0,59.99
19666,Kevin F,USA,Digital,Standard,XBOX,2014,10,0,NonCasual,36192,59.99
19667,Kevin F,USA,Digital,Standard,XBOX,2014,10,1,NonCasual,28020,59.99
19668,Kevin F,USA,Digital,Standard,XBOX,2014,10,2,NonCasual,22968,59.99
19669,Kevin F,USA,Digital,Standard,XBOX,2014,10,3,NonCasual,21687,59.99
19670,Kevin F,USA,Digital,Standard,XBOX,2014,10,4,NonCasual,20856,59.99
19671,Kevin F,USA,Digital,Standard,XBOX,2014,10,5,NonCasual,20225,59.99
19672,Kevin F,USA,Digital,Standard,XBOX,2014,10,6,NonCasual,19399,59.99
19673,Kevin F,USA,Digital,Standard,XBOX,2014,10,7,NonCasual,19005,59.99
19674,Kevin F,USA,Digital,Standard,XBOX,2014,10,8,NonCasual,18821,59.99
19675,Kevin F,USA,Digital,Standard,XBOX,2014,10,9,NonCasual,18599,59.99
19676,Kevin F,USA,Digital,Standard,XBOX,2014,10,10,NonCasual,18412,59.99
19677,Kevin F,USA,Digital,Standard,XBOX,2014,10,11,NonCasual,18220,59.99
19678,Kevin F,USA,Digital,Standard,XBOX,2014,10,12,NonCasual,18059,59.99
19679,Kevin F,USA,Digital,Standard,XBOX,2014,10,13,NonCasual,17850,59.99
19680,Kevin F,USA,Digital,Standard,XBOX,2014,10,14,NonCasual,17674,59.99
19681,Kevin F,USA,Digital,Standard,XBOX,2014,10,15,NonCasual,17600,59.99
19682,Kevin F,USA,Digital,Standard,XBOX,2014,10,16,NonCasual,17388,59.99
19683,Kevin F,USA,Digital,Standard,XBOX,2014,10,17,NonCasual,17157,59.99
19684,Kevin F,USA,Digital,Standard,XBOX,2014,10,18,NonCasual,16697,59.99
19685,Kevin F,USA,Digital,Standard,XBOX,2014,10,19,NonCasual,16364,59.99
19686,Kevin F,USA,Digital,Standard,XBOX,2014,10,20,NonCasual,16264,59.99
19687,Kevin F,USA,Digital,Standard,XBOX,2014,10,21,NonCasual,16145,59.99
19688,Kevin F,USA,Digital,Standard,XBOX,2014,10,22,NonCasual,16008,59.99
19689,Kevin F,USA,Digital,Standard,XBOX,2014,10,23,NonCasual,15873,59.99
19690,Kevin F,USA,Digital,Standard,XBOX,2014,10,24,NonCasual,15748,59.99
19691,Kevin F,USA,Digital,Standard,XBOX,2014,10,25,NonCasual,15617,59.99
19692,Kevin F,USA,Digital,Standard,XBOX,2014,10,26,NonCasual,15591,59.99
19693,Kevin F,USA,Digital,Standard,XBOX,2014,10,27,NonCasual,15491,59.99
19694,Kevin F,USA,Digital,Standard,XBOX,2014,10,28,NonCasual,15367,59.99
19695,Kevin F,USA,Digital,Standard,XBOX,2014,10,29,NonCasual,15198,59.99
19696,Kevin F,USA,Digital,Standard,XBOX,2014,10,30,NonCasual,18242,59.99
19697,Kevin F,USA,Digital,Standard,XBOX,2014,10,31,NonCasual,18057,59.99
19698,Kevin F,USA,Digital,Standard,XBOX,2014,10,32,NonCasual,17843,59.99
19699,Kevin F,USA,Digital,Standard,XBOX,2014,10,33,NonCasual,17405,59.99
19700,Kevin F,USA,Digital,Standard,XBOX,2014,10,34,NonCasual,17130,59.99
19701,Kevin F,USA,Digital,Standard,XBOX,2014,10,35,NonCasual,16766,59.99
19702,Kevin F,USA,Digital,Standard,XBOX,2014,10,36,NonCasual,16503,59.99
19703,Kevin F,USA,Digital,Standard,XBOX,2014,10,37,NonCasual,16251,59.99
19704,Kevin F,USA,Digital,Standard,XBOX,2014,10,38,NonCasual,15920,59.99
19705,Kevin F,USA,Digital,Standard,XBOX,2014,10,39,NonCasual,15623,59.99
19706,Kevin F,USA,Digital,Standard,XBOX,2014,10,40,NonCasual,15321,59.99
19707,Kevin F,USA,Digital,Standard,XBOX,2014,10,41,NonCasual,14919,59.99
19708,Kevin F,USA,Digital,Standard,XBOX,2014,10,42,NonCasual,14629,59.99
19709,Kevin F,USA,Digital,Standard,XBOX,2014,10,43,NonCasual,14232,59.99
19710,Kevin F,USA,Digital,Standard,XBOX,2014,10,44,NonCasual,14036,59.99
19711,Kevin F,USA,Digital,Standard,XBOX,2014,10,45,NonCasual,13879,59.99
19712,Kevin F,USA,Digital,Standard,XBOX,2014,10,46,NonCasual,13676,59.99
19713,Kevin F,USA,Digital,Standard,XBOX,2014,10,47,NonCasual,13423,59.99
19714,Kevin F,USA,Digital,Standard,XBOX,2014,10,48,NonCasual,13269,59.99
19715,Kevin F,USA,Digital,Standard,XBOX,2014,10,49,NonCasual,13134,59.99
19716,Kevin F,USA,Digital,Standard,XBOX,2014,10,50,NonCasual,13000,59.99
19717,Kevin F,USA,Digital,Standard,XBOX,2014,10,51,NonCasual,12834,59.99
19718,Kevin F,USA,Digital,Standard,XBOX,2014,10,52,NonCasual,12702,59.99
19719,Kevin F,USA,Digital,Standard,XBOX,2014,10,53,NonCasual,12533,59.99
19720,Kevin F,USA,Digital,Standard,XBOX,2014,10,54,NonCasual,12383,59.99
19721,Kevin F,USA,Digital,Standard,XBOX,2014,10,55,NonCasual,12254,59.99
19722,Kevin F,USA,Digital,Standard,XBOX,2014,10,56,NonCasual,12115,59.99
19723,Kevin F,USA,Digital,Standard,XBOX,2014,10,57,NonCasual,11968,59.99
19724,Kevin F,USA,Digital,Standard,XBOX,2014,10,58,NonCasual,11758,59.99
19725,Kevin F,USA,Digital,Standard,XBOX,2014,10,59,NonCasual,11514,59.99
19726,Kevin F,USA,Digital,Standard,XBOX,2014,10,60,NonCasual,11562,59.99
19727,Kevin F,USA,Digital,Standard,XBOX,2014,10,61,NonCasual,11204,59.99
19728,Kevin F,USA,Digital,Standard,XBOX,2014,10,62,NonCasual,10877,59.99
19729,Kevin F,USA,Digital,Standard,XBOX,2014,10,63,NonCasual,10627,59.99
19730,Kevin F,USA,Digital,Standard,XBOX,2014,10,64,NonCasual,10306,59.99
19731,Kevin F,USA,Digital,Standard,XBOX,2014,10,65,NonCasual,9691,59.99
19732,Kevin F,USA,Digital,Standard,XBOX,2014,10,66,NonCasual,9282,59.99
19733,Kevin F,USA,Digital,Standard,XBOX,2014,10,67,NonCasual,8755,59.99
19734,Kevin F,USA,Digital,Standard,XBOX,2014,10,68,NonCasual,7882,59.99
19735,Kevin F,USA,Digital,Standard,XBOX,2014,10,69,NonCasual,6614,59.99
19736,Kevin F,USA,Digital,Standard,XBOX,2014,10,70,NonCasual,3898,59.99
19737,Kevin F,USA,Digital,Standard,XBOX,2014,10,71,NonCasual,0,59.99
19738,Kevin F,USA,Digital,Standard,XBOX,2014,10,72,NonCasual,0,59.99
19739,Kevin F,USA,Digital,Standard,PC,2014,10,0,NonCasual,36216,59.99
19740,Kevin F,USA,Digital,Standard,PC,2014,10,1,NonCasual,20857,59.99
19741,Kevin F,USA,Digital,Standard,PC,2014,10,2,NonCasual,15128,59.99
19742,Kevin F,USA,Digital,Standard,PC,2014,10,3,NonCasual,13366,59.99
19743,Kevin F,USA,Digital,Standard,PC,2014,10,4,NonCasual,12260,59.99
19744,Kevin F,USA,Digital,Standard,PC,2014,10,5,NonCasual,11473,59.99
19745,Kevin F,USA,Digital,Standard,PC,2014,10,6,NonCasual,10370,59.99
19746,Kevin F,USA,Digital,Standard,PC,2014,10,7,NonCasual,9666,59.99
19747,Kevin F,USA,Digital,Standard,PC,2014,10,8,NonCasual,9507,59.99
19748,Kevin F,USA,Digital,Standard,PC,2014,10,9,NonCasual,9400,59.99
19749,Kevin F,USA,Digital,Standard,PC,2014,10,10,NonCasual,9280,59.99
19750,Kevin F,USA,Digital,Standard,PC,2014,10,11,NonCasual,9172,59.99
19751,Kevin F,USA,Digital,Standard,PC,2014,10,12,NonCasual,9089,59.99
19752,Kevin F,USA,Digital,Standard,PC,2014,10,13,NonCasual,9001,59.99
19753,Kevin F,USA,Digital,Standard,PC,2014,10,14,NonCasual,8916,59.99
19754,Kevin F,USA,Digital,Standard,PC,2014,10,15,NonCasual,8822,59.99
19755,Kevin F,USA,Digital,Standard,PC,2014,10,16,NonCasual,8732,59.99
19756,Kevin F,USA,Digital,Standard,PC,2014,10,17,NonCasual,8598,59.99
19757,Kevin F,USA,Digital,Standard,PC,2014,10,18,NonCasual,8462,59.99
19758,Kevin F,USA,Digital,Standard,PC,2014,10,19,NonCasual,8245,59.99
19759,Kevin F,USA,Digital,Standard,PC,2014,10,20,NonCasual,8182,59.99
19760,Kevin F,USA,Digital,Standard,PC,2014,10,21,NonCasual,8110,59.99
19761,Kevin F,USA,Digital,Standard,PC,2014,10,22,NonCasual,8050,59.99
19762,Kevin F,USA,Digital,Standard,PC,2014,10,23,NonCasual,7986,59.99
19763,Kevin F,USA,Digital,Standard,PC,2014,10,24,NonCasual,7956,59.99
19764,Kevin F,USA,Digital,Standard,PC,2014,10,25,NonCasual,7932,59.99
19765,Kevin F,USA,Digital,Standard,PC,2014,10,26,NonCasual,7902,59.99
19766,Kevin F,USA,Digital,Standard,PC,2014,10,27,NonCasual,7895,59.99
19767,Kevin F,USA,Digital,Standard,PC,2014,10,28,NonCasual,7876,59.99
19768,Kevin F,USA,Digital,Standard,PC,2014,10,29,NonCasual,7856,59.99
19769,Kevin F,USA,Digital,Standard,PC,2014,10,30,NonCasual,7819,59.99
19770,Kevin F,USA,Digital,Standard,PC,2014,10,31,NonCasual,7797,59.99
19771,Kevin F,USA,Digital,Standard,PC,2014,10,32,NonCasual,7662,59.99
19772,Kevin F,USA,Digital,Standard,PC,2014,10,33,NonCasual,7611,59.99
19773,Kevin F,USA,Digital,Standard,PC,2014,10,34,NonCasual,7466,59.99
19774,Kevin F,USA,Digital,Standard,PC,2014,10,35,NonCasual,7338,59.99
19775,Kevin F,USA,Digital,Standard,PC,2014,10,36,NonCasual,7234,59.99
19776,Kevin F,USA,Digital,Standard,PC,2014,10,37,NonCasual,7135,59.99
19777,Kevin F,USA,Digital,Standard,PC,2014,10,38,NonCasual,6965,59.99
19778,Kevin F,USA,Digital,Standard,PC,2014,10,39,NonCasual,6819,59.99
19779,Kevin F,USA,Digital,Standard,PC,2014,10,40,NonCasual,6672,59.99
19780,Kevin F,USA,Digital,Standard,PC,2014,10,41,NonCasual,6477,59.99
19781,Kevin F,USA,Digital,Standard,PC,2014,10,42,NonCasual,6257,59.99
19782,Kevin F,USA,Digital,Standard,PC,2014,10,43,NonCasual,5858,59.99
19783,Kevin F,USA,Digital,Standard,PC,2014,10,44,NonCasual,5664,59.99
19784,Kevin F,USA,Digital,Standard,PC,2014,10,45,NonCasual,5543,59.99
19785,Kevin F,USA,Digital,Standard,PC,2014,10,46,NonCasual,5317,59.99
19786,Kevin F,USA,Digital,Standard,PC,2014,10,47,NonCasual,5163,59.99
19787,Kevin F,USA,Digital,Standard,PC,2014,10,48,NonCasual,5047,59.99
19788,Kevin F,USA,Digital,Standard,PC,2014,10,49,NonCasual,4975,59.99
19789,Kevin F,USA,Digital,Standard,PC,2014,10,50,NonCasual,4879,59.99
19790,Kevin F,USA,Digital,Standard,PC,2014,10,51,NonCasual,4794,59.99
19791,Kevin F,USA,Digital,Standard,PC,2014,10,52,NonCasual,4720,59.99
19792,Kevin F,USA,Digital,Standard,PC,2014,10,53,NonCasual,4626,59.99
19793,Kevin F,USA,Digital,Standard,PC,2014,10,54,NonCasual,4514,59.99
19794,Kevin F,USA,Digital,Standard,PC,2014,10,55,NonCasual,4385,59.99
19795,Kevin F,USA,Digital,Standard,PC,2014,10,56,NonCasual,4268,59.99
19796,Kevin F,USA,Digital,Standard,PC,2014,10,57,NonCasual,4111,59.99
19797,Kevin F,USA,Digital,Standard,PC,2014,10,58,NonCasual,3942,59.99
19798,Kevin F,USA,Digital,Standard,PC,2014,10,59,NonCasual,3764,59.99
19799,Kevin F,USA,Digital,Standard,PC,2014,10,60,NonCasual,3927,59.99
19800,Kevin F,USA,Digital,Standard,PC,2014,10,61,NonCasual,3661,59.99
19801,Kevin F,USA,Digital,Standard,PC,2014,10,62,NonCasual,3387,59.99
19802,Kevin F,USA,Digital,Standard,PC,2014,10,63,NonCasual,3231,59.99
19803,Kevin F,USA,Digital,Standard,PC,2014,10,64,NonCasual,3042,59.99
19804,Kevin F,USA,Digital,Standard,PC,2014,10,65,NonCasual,2753,59.99
19805,Kevin F,USA,Digital,Standard,PC,2014,10,66,NonCasual,2604,59.99
19806,Kevin F,USA,Digital,Standard,PC,2014,10,67,NonCasual,2504,59.99
19807,Kevin F,USA,Digital,Standard,PC,2014,10,68,NonCasual,2331,59.99
19808,Kevin F,USA,Digital,Standard,PC,2014,10,69,NonCasual,2057,59.99
19809,Kevin F,USA,Digital,Standard,PC,2014,10,70,NonCasual,1363,59.99
19810,Kevin F,USA,Digital,Standard,PC,2014,10,71,NonCasual,1,59.99
19811,Kevin F,USA,Digital,Standard,PC,2014,10,72,NonCasual,1,59.99
20223,Kevin F,USA,Retail,Standard,PS,2014,10,0,NonCasual,83806,59.99
20224,Kevin F,USA,Retail,Standard,PS,2014,10,1,NonCasual,74254,59.99
20225,Kevin F,USA,Retail,Standard,PS,2014,10,2,NonCasual,62526,59.99
20226,Kevin F,USA,Retail,Standard,PS,2014,10,3,NonCasual,56607,59.99
20227,Kevin F,USA,Retail,Standard,PS,2014,10,4,NonCasual,52100,59.99
20228,Kevin F,USA,Retail,Standard,PS,2014,10,5,NonCasual,48308,59.99
20229,Kevin F,USA,Retail,Standard,PS,2014,10,6,NonCasual,45516,59.99
20230,Kevin F,USA,Retail,Standard,PS,2014,10,7,NonCasual,43427,59.99
20231,Kevin F,USA,Retail,Standard,PS,2014,10,8,NonCasual,42528,59.99
20232,Kevin F,USA,Retail,Standard,PS,2014,10,9,NonCasual,41796,59.99
20233,Kevin F,USA,Retail,Standard,PS,2014,10,10,NonCasual,41173,59.99
20234,Kevin F,USA,Retail,Standard,PS,2014,10,11,NonCasual,40467,59.99
20235,Kevin F,USA,Retail,Standard,PS,2014,10,12,NonCasual,39874,59.99
20236,Kevin F,USA,Retail,Standard,PS,2014,10,13,NonCasual,39423,59.99
20237,Kevin F,USA,Retail,Standard,PS,2014,10,14,NonCasual,38960,59.99
20238,Kevin F,USA,Retail,Standard,PS,2014,10,15,NonCasual,38224,59.99
20239,Kevin F,USA,Retail,Standard,PS,2014,10,16,NonCasual,37609,59.99
20240,Kevin F,USA,Retail,Standard,PS,2014,10,17,NonCasual,37289,59.99
20241,Kevin F,USA,Retail,Standard,PS,2014,10,18,NonCasual,36685,59.99
20242,Kevin F,USA,Retail,Standard,PS,2014,10,19,NonCasual,35593,59.99
20243,Kevin F,USA,Retail,Standard,PS,2014,10,20,NonCasual,35133,59.99
20244,Kevin F,USA,Retail,Standard,PS,2014,10,21,NonCasual,34593,59.99
20245,Kevin F,USA,Retail,Standard,PS,2014,10,22,NonCasual,33857,59.99
20246,Kevin F,USA,Retail,Standard,PS,2014,10,23,NonCasual,33215,59.99
20247,Kevin F,USA,Retail,Standard,PS,2014,10,24,NonCasual,33220,59.99
20248,Kevin F,USA,Retail,Standard,PS,2014,10,25,NonCasual,33241,59.99
20249,Kevin F,USA,Retail,Standard,PS,2014,10,26,NonCasual,33322,59.99
20250,Kevin F,USA,Retail,Standard,PS,2014,10,27,NonCasual,33327,59.99
20251,Kevin F,USA,Retail,Standard,PS,2014,10,28,NonCasual,33337,59.99
20252,Kevin F,USA,Retail,Standard,PS,2014,10,29,NonCasual,33347,59.99
20253,Kevin F,USA,Retail,Standard,PS,2014,10,30,NonCasual,33413,59.99
20254,Kevin F,USA,Retail,Standard,PS,2014,10,31,NonCasual,33309,59.99
20255,Kevin F,USA,Retail,Standard,PS,2014,10,32,NonCasual,33178,59.99
20256,Kevin F,USA,Retail,Standard,PS,2014,10,33,NonCasual,33107,59.99
20257,Kevin F,USA,Retail,Standard,PS,2014,10,34,NonCasual,33006,59.99
20258,Kevin F,USA,Retail,Standard,PS,2014,10,35,NonCasual,32806,59.99
20259,Kevin F,USA,Retail,Standard,PS,2014,10,36,NonCasual,32595,59.99
20260,Kevin F,USA,Retail,Standard,PS,2014,10,37,NonCasual,32188,59.99
20261,Kevin F,USA,Retail,Standard,PS,2014,10,38,NonCasual,31119,59.99
20262,Kevin F,USA,Retail,Standard,PS,2014,10,39,NonCasual,29932,59.99
20263,Kevin F,USA,Retail,Standard,PS,2014,10,40,NonCasual,29315,59.99
20264,Kevin F,USA,Retail,Standard,PS,2014,10,41,NonCasual,28520,59.99
20265,Kevin F,USA,Retail,Standard,PS,2014,10,42,NonCasual,27900,59.99
20266,Kevin F,USA,Retail,Standard,PS,2014,10,43,NonCasual,27095,59.99
20267,Kevin F,USA,Retail,Standard,PS,2014,10,44,NonCasual,26491,59.99
20268,Kevin F,USA,Retail,Standard,PS,2014,10,45,NonCasual,25518,59.99
20269,Kevin F,USA,Retail,Standard,PS,2014,10,46,NonCasual,24666,59.99
20270,Kevin F,USA,Retail,Standard,PS,2014,10,47,NonCasual,23991,59.99
20271,Kevin F,USA,Retail,Standard,PS,2014,10,48,NonCasual,23444,59.99
20272,Kevin F,USA,Retail,Standard,PS,2014,10,49,NonCasual,23040,59.99
20273,Kevin F,USA,Retail,Standard,PS,2014,10,50,NonCasual,22671,59.99
20274,Kevin F,USA,Retail,Standard,PS,2014,10,51,NonCasual,22243,59.99
20275,Kevin F,USA,Retail,Standard,PS,2014,10,52,NonCasual,21891,59.99
20276,Kevin F,USA,Retail,Standard,PS,2014,10,53,NonCasual,21545,59.99
20277,Kevin F,USA,Retail,Standard,PS,2014,10,54,NonCasual,21276,59.99
20278,Kevin F,USA,Retail,Standard,PS,2014,10,55,NonCasual,21049,59.99
20279,Kevin F,USA,Retail,Standard,PS,2014,10,56,NonCasual,20798,59.99
20280,Kevin F,USA,Retail,Standard,PS,2014,10,57,NonCasual,20503,59.99
20281,Kevin F,USA,Retail,Standard,PS,2014,10,58,NonCasual,19832,59.99
20282,Kevin F,USA,Retail,Standard,PS,2014,10,59,NonCasual,18786,59.99
20283,Kevin F,USA,Retail,Standard,PS,2014,10,60,NonCasual,17794,59.99
20284,Kevin F,USA,Retail,Standard,PS,2014,10,61,NonCasual,17047,59.99
20285,Kevin F,USA,Retail,Standard,PS,2014,10,62,NonCasual,16440,59.99
20286,Kevin F,USA,Retail,Standard,PS,2014,10,63,NonCasual,15807,59.99
20287,Kevin F,USA,Retail,Standard,PS,2014,10,64,NonCasual,15210,59.99
20288,Kevin F,USA,Retail,Standard,PS,2014,10,65,NonCasual,14494,59.99
20289,Kevin F,USA,Retail,Standard,PS,2014,10,66,NonCasual,13855,59.99
20290,Kevin F,USA,Retail,Standard,PS,2014,10,67,NonCasual,13197,59.99
20291,Kevin F,USA,Retail,Standard,PS,2014,10,68,NonCasual,12131,59.99
20292,Kevin F,USA,Retail,Standard,PS,2014,10,69,NonCasual,10523,59.99
20293,Kevin F,USA,Retail,Standard,PS,2014,10,70,NonCasual,7954,59.99
20294,Kevin F,USA,Retail,Standard,PS,2014,10,71,NonCasual,3428,59.99
20295,Kevin F,USA,Retail,Standard,PS,2014,10,72,NonCasual,3029,59.99
20296,Kevin F,USA,Retail,Standard,PS,2014,10,73,NonCasual,2759,59.99
20297,Kevin F,USA,Retail,Standard,PS,2014,10,74,NonCasual,2745,59.99
20298,Kevin F,USA,Retail,Standard,PS,2014,10,75,NonCasual,2736,59.99
20299,Kevin F,USA,Retail,Standard,PS,2014,10,76,NonCasual,2706,59.99
20300,Kevin F,USA,Retail,Standard,PS,2014,10,77,NonCasual,2688,59.99
20301,Kevin F,USA,Retail,Standard,PS,2014,10,78,NonCasual,2677,59.99
20302,Kevin F,USA,Retail,Standard,PS,2014,10,79,NonCasual,2660,59.99
20303,Kevin F,USA,Retail,Standard,PS,2014,10,80,NonCasual,2637,59.99
20304,Kevin F,USA,Retail,Standard,PS,2014,10,81,NonCasual,2619,59.99
20305,Kevin F,USA,Retail,Standard,PS,2014,10,82,NonCasual,2615,59.99
20306,Kevin F,USA,Retail,Standard,PS,2014,10,83,NonCasual,2582,59.99
20307,Kevin F,USA,Retail,Standard,PS,2014,10,84,NonCasual,2552,59.99
20308,Kevin F,USA,Retail,Standard,PS,2014,10,85,NonCasual,2511,59.99
20309,Kevin F,USA,Retail,Standard,PS,2014,10,86,NonCasual,2484,59.99
20310,Kevin F,USA,Retail,Standard,PS,2014,10,87,NonCasual,2450,59.99
20311,Kevin F,USA,Retail,Standard,PS,2014,10,88,NonCasual,2383,59.99
20312,Kevin F,USA,Retail,Standard,PS,2014,10,89,NonCasual,2349,59.99
20313,Kevin F,USA,Retail,Standard,PS,2014,10,90,NonCasual,2300,59.99
20314,Kevin F,USA,Retail,Standard,PS,2014,10,91,NonCasual,2270,59.99
20315,Kevin F,USA,Retail,Standard,PS,2014,10,92,NonCasual,2170,59.99
20316,Kevin F,USA,Retail,Standard,PS,2014,10,93,NonCasual,1639,59.99
20317,Kevin F,USA,Retail,Standard,PS,2014,10,94,NonCasual,1639,59.99
20318,Kevin F,USA,Retail,Standard,PS,2014,10,95,NonCasual,1626,59.99
20319,Kevin F,USA,Retail,Standard,PS,2014,10,96,NonCasual,1584,59.99
20320,Kevin F,USA,Retail,Standard,PS,2014,10,97,NonCasual,1539,59.99
20321,Kevin F,USA,Retail,Standard,PS,2014,10,98,NonCasual,1488,59.99
20322,Kevin F,USA,Retail,Standard,PS,2014,10,99,NonCasual,1154,59.99
