,Edition,Channel,Region,Installment,Platform,RelativeWeek,ReservesLevel
28789,Standard,Retail,USA,Jungle,PS4,35,6595
28790,Standard,Retail,USA,Jungle,PS4,36,6301
28791,Standard,Retail,USA,Jungle,PS4,37,5876
28792,Standard,Retail,USA,Jungle,PS4,38,5260
28793,Standard,Retail,USA,Jungle,PS4,39,4696
28794,Standard,Retail,USA,Jungle,PS4,40,4408
28795,Standard,Retail,USA,Jungle,PS4,41,4056
28796,Standard,Retail,USA,Jungle,PS4,42,3719
28797,Standard,Retail,USA,Jungle,PS4,43,3360
28798,Standard,Retail,USA,Jungle,PS4,44,2876
28799,Standard,Retail,USA,Jungle,PS4,45,2453
28800,Standard,Retail,USA,Jungle,PS4,46,2233
28801,Standard,Retail,USA,Jungle,PS4,47,2195
28802,Standard,Retail,USA,Jungle,PS4,48,2170
28803,Standard,Retail,USA,Jungle,PS4,49,2144
28804,Standard,Retail,USA,Jungle,PS4,50,2114
28805,Standard,Retail,USA,Jungle,PS4,51,2079
28806,Standard,Retail,USA,Jungle,PS4,52,2042
28807,Standard,Retail,USA,Jungle,PS4,53,1975
28808,Standard,Retail,USA,Jungle,PS4,54,1950
28809,Standard,Retail,USA,Jungle,PS4,55,1911
28810,Standard,Retail,USA,Jungle,PS4,56,1892
28811,Standard,Retail,USA,Jungle,PS4,57,1850
28812,Standard,Retail,USA,Jungle,PS4,58,1779
28813,Standard,Retail,USA,Jungle,PS4,59,1705
28814,Standard,Retail,USA,Jungle,PS4,60,1507
28815,Standard,Retail,USA,Jungle,PS4,61,1239
28816,Standard,Retail,USA,Jungle,PS4,62,1241
28817,Standard,Retail,USA,Jungle,PS4,63,1242
28818,Standard,Retail,USA,Jungle,PS4,64,1167
28819,Standard,Retail,USA,Jungle,PS4,65,1095
28820,Standard,Retail,USA,Jungle,PS4,66,1039
28821,Standard,Retail,USA,Jungle,PS4,67,860
28822,Standard,Retail,USA,Jungle,PS4,68,827
28823,Standard,Retail,USA,Jungle,PS4,69,812
28824,Standard,Retail,USA,Jungle,PS4,70,795
28825,Standard,Retail,USA,Jungle,PS4,71,783
28826,Standard,Retail,USA,Jungle,PS4,72,784
28827,Standard,Retail,USA,Jungle,PS4,73,746
28828,Standard,Retail,USA,Jungle,PS4,74,724
28829,Standard,Retail,USA,Jungle,PS4,75,720
28830,Standard,Retail,USA,Jungle,PS4,76,699
28831,Standard,Retail,USA,Jungle,PS4,77,684
28832,Standard,Retail,USA,Jungle,PS4,78,668
28833,Standard,Retail,USA,Jungle,PS4,79,658
28834,Standard,Retail,USA,Jungle,PS4,80,630
28835,Standard,Retail,USA,Jungle,PS4,81,623
28836,Standard,Retail,USA,Jungle,PS4,82,574
28837,Standard,Retail,USA,Jungle,PS4,83,552
28838,Standard,Retail,USA,Jungle,PS4,84,523
28839,Standard,Retail,USA,Jungle,PS4,85,508
28840,Standard,Retail,USA,Jungle,PS4,86,484
28841,Standard,Retail,USA,Jungle,PS4,87,450
28842,Standard,Retail,USA,Jungle,PS4,88,417
28843,Standard,Retail,USA,Jungle,PS4,89,370
28844,Standard,Retail,USA,Jungle,PS4,90,257
28845,Standard,Retail,USA,Jungle,XBOX ONE,32,6617
28846,Standard,Retail,USA,Jungle,XBOX ONE,33,6439
28847,Standard,Retail,USA,Jungle,XBOX ONE,34,6260
28848,Standard,Retail,USA,Jungle,XBOX ONE,35,6031
28849,Standard,Retail,USA,Jungle,XBOX ONE,36,5692
28850,Standard,Retail,USA,Jungle,XBOX ONE,37,5287
28851,Standard,Retail,USA,Jungle,XBOX ONE,38,4656
28852,Standard,Retail,USA,Jungle,XBOX ONE,39,4055
28853,Standard,Retail,USA,Jungle,XBOX ONE,40,3825
28854,Standard,Retail,USA,Jungle,XBOX ONE,41,3566
28855,Standard,Retail,USA,Jungle,XBOX ONE,42,3235
28856,Standard,Retail,USA,Jungle,XBOX ONE,43,2878
28857,Standard,Retail,USA,Jungle,XBOX ONE,44,2468
28858,Standard,Retail,USA,Jungle,XBOX ONE,45,2027
28859,Standard,Retail,USA,Jungle,XBOX ONE,46,1816
28860,Standard,Retail,USA,Jungle,XBOX ONE,47,1780
28861,Standard,Retail,USA,Jungle,XBOX ONE,48,1785
28862,Standard,Retail,USA,Jungle,XBOX ONE,49,1754
28863,Standard,Retail,USA,Jungle,XBOX ONE,50,1746
28864,Standard,Retail,USA,Jungle,XBOX ONE,51,1711
28865,Standard,Retail,USA,Jungle,XBOX ONE,52,1683
28866,Standard,Retail,USA,Jungle,XBOX ONE,53,1646
28867,Standard,Retail,USA,Jungle,XBOX ONE,54,1613
28868,Standard,Retail,USA,Jungle,XBOX ONE,55,1584
28869,Standard,Retail,USA,Jungle,XBOX ONE,56,1545
28870,Standard,Retail,USA,Jungle,XBOX ONE,57,1516
28871,Standard,Retail,USA,Jungle,XBOX ONE,58,1461
28872,Standard,Retail,USA,Jungle,XBOX ONE,59,1397
28873,Standard,Retail,USA,Jungle,XBOX ONE,60,1240
28874,Standard,Retail,USA,Jungle,XBOX ONE,61,1075
28875,Standard,Retail,USA,Jungle,XBOX ONE,62,1086
28876,Standard,Retail,USA,Jungle,XBOX ONE,63,1065
28877,Standard,Retail,USA,Jungle,XBOX ONE,64,1024
28878,Standard,Retail,USA,Jungle,XBOX ONE,65,956
28879,Standard,Retail,USA,Jungle,XBOX ONE,66,875
28880,Standard,Retail,USA,Jungle,XBOX ONE,67,758
28881,Standard,Retail,USA,Jungle,XBOX ONE,68,733
28882,Standard,Retail,USA,Jungle,XBOX ONE,69,708
28883,Standard,Retail,USA,Jungle,XBOX ONE,70,698
28884,Standard,Retail,USA,Jungle,XBOX ONE,71,697
28885,Standard,Retail,USA,Jungle,XBOX ONE,72,670
28886,Standard,Retail,USA,Jungle,XBOX ONE,73,651
28887,Standard,Retail,USA,Jungle,XBOX ONE,74,642
28888,Standard,Retail,USA,Jungle,XBOX ONE,75,634
28889,Standard,Retail,USA,Jungle,XBOX ONE,76,624
28890,Standard,Retail,USA,Jungle,XBOX ONE,77,606
28891,Standard,Retail,USA,Jungle,XBOX ONE,78,592
28892,Standard,Retail,USA,Jungle,XBOX ONE,79,581
28893,Standard,Retail,USA,Jungle,XBOX ONE,80,540
28894,Standard,Retail,USA,Jungle,XBOX ONE,81,529
28895,Standard,Retail,USA,Jungle,XBOX ONE,82,502
28896,Standard,Retail,USA,Jungle,XBOX ONE,83,485
28897,Standard,Retail,USA,Jungle,XBOX ONE,84,424
28898,Standard,Retail,USA,Jungle,XBOX ONE,85,403
28899,Standard,Retail,USA,Jungle,XBOX ONE,86,381
28900,Standard,Retail,USA,Jungle,XBOX ONE,87,349
28901,Standard,Retail,USA,Jungle,XBOX ONE,88,314
28902,Standard,Retail,USA,Jungle,XBOX ONE,89,267
28903,Standard,Retail,USA,Jungle,XBOX ONE,90,177
28904,Standard,Retail,USA,Kevin F,PC,65,554
28905,Standard,Retail,USA,Kevin F,PC,66,521
28906,Standard,Retail,USA,Kevin F,PC,67,511
28907,Standard,Retail,USA,Kevin F,PC,68,478
28908,Standard,Retail,USA,Kevin F,PC,69,443
28909,Standard,Retail,USA,Kevin F,PC,70,386
28910,Standard,Retail,USA,Kevin F,PC,71,243
28911,Standard,Retail,USA,Kevin F,PC,72,221
28912,Standard,Retail,USA,Kevin F,PC,73,208
28913,Standard,Retail,USA,Kevin F,PC,74,206
28914,Standard,Retail,USA,Kevin F,PC,75,200
28915,Standard,Retail,USA,Kevin F,PC,76,196
28916,Standard,Retail,USA,Kevin F,PC,77,196
28917,Standard,Retail,USA,Kevin F,PC,78,195
28918,Standard,Retail,USA,Kevin F,PC,79,192
28919,Standard,Retail,USA,Kevin F,PC,80,187
28920,Standard,Retail,USA,Kevin F,PC,81,184
28921,Standard,Retail,USA,Kevin F,PC,82,184
28922,Standard,Retail,USA,Kevin F,PC,83,185
28923,Standard,Retail,USA,Kevin F,PC,84,179
28924,Standard,Retail,USA,Kevin F,PC,85,178
28925,Standard,Retail,USA,Kevin F,PC,86,180
28926,Standard,Retail,USA,Kevin F,PC,87,180
28927,Standard,Retail,USA,Kevin F,PC,88,180
28928,Standard,Retail,USA,Kevin F,PC,89,183
28929,Standard,Retail,USA,Kevin F,PC,90,182
28930,Standard,Retail,USA,Kevin F,PC,91,174
28931,Standard,Retail,USA,Kevin F,PC,92,165
28932,Standard,Retail,USA,Kevin F,PC,93,129
28933,Standard,Retail,USA,Kevin F,PC,94,132
28934,Standard,Retail,USA,Kevin F,PC,95,128
28935,Standard,Retail,USA,Kevin F,PC,96,126
28936,Standard,Retail,USA,Kevin F,PC,97,120
28937,Standard,Retail,USA,Kevin F,PC,98,115
28938,Standard,Retail,USA,Kevin F,PC,99,93
28939,Standard,Retail,USA,Kevin F,PC,100,86
28940,Standard,Retail,USA,Kevin F,PC,101,88
28941,Standard,Retail,USA,Kevin F,PC,102,90
28942,Standard,Retail,USA,Kevin F,PC,103,90
28943,Standard,Retail,USA,Kevin F,PC,104,88
28944,Standard,Retail,USA,Kevin F,PC,105,88
28945,Standard,Retail,USA,Kevin F,PC,106,88
28946,Standard,Retail,USA,Kevin F,PC,107,87
28947,Standard,Retail,USA,Kevin F,PC,108,81
28948,Standard,Retail,USA,Kevin F,PC,109,80
28949,Standard,Retail,USA,Kevin F,PC,110,79
28950,Standard,Retail,USA,Kevin F,PC,111,77
28951,Standard,Retail,USA,Kevin F,PC,112,75
28952,Standard,Retail,USA,Kevin F,PC,113,74
28953,Standard,Retail,USA,Kevin F,PC,114,66
28954,Standard,Retail,USA,Kevin F,PC,115,68
28955,Standard,Retail,USA,Kevin F,PC,116,65
28956,Standard,Retail,USA,Kevin F,PC,117,64
28957,Standard,Retail,USA,Kevin F,PC,118,61
28958,Standard,Retail,USA,Kevin F,PC,119,57
28959,Standard,Retail,USA,Kevin F,PC,120,55
28960,Standard,Retail,USA,Kevin F,PC,121,50
28961,Standard,Retail,USA,Kevin F,PC,122,38
28962,Standard,Retail,USA,Kevin F,PS4,65,14494
28963,Standard,Retail,USA,Kevin F,PS4,66,13856
28964,Standard,Retail,USA,Kevin F,PS4,67,13196
28965,Standard,Retail,USA,Kevin F,PS4,68,12131
28966,Standard,Retail,USA,Kevin F,PS4,69,10523
28967,Standard,Retail,USA,Kevin F,PS4,70,7954
28968,Standard,Retail,USA,Kevin F,PS4,71,3428
28969,Standard,Retail,USA,Kevin F,PS4,72,3030
28970,Standard,Retail,USA,Kevin F,PS4,73,2759
28971,Standard,Retail,USA,Kevin F,PS4,74,2744
28972,Standard,Retail,USA,Kevin F,PS4,75,2736
28973,Standard,Retail,USA,Kevin F,PS4,76,2706
28974,Standard,Retail,USA,Kevin F,PS4,77,2689
28975,Standard,Retail,USA,Kevin F,PS4,78,2678
28976,Standard,Retail,USA,Kevin F,PS4,79,2660
28977,Standard,Retail,USA,Kevin F,PS4,80,2637
28978,Standard,Retail,USA,Kevin F,PS4,81,2619
28979,Standard,Retail,USA,Kevin F,PS4,82,2615
28980,Standard,Retail,USA,Kevin F,PS4,83,2582
28981,Standard,Retail,USA,Kevin F,PS4,84,2552
28982,Standard,Retail,USA,Kevin F,PS4,85,2512
28983,Standard,Retail,USA,Kevin F,PS4,86,2484
28984,Standard,Retail,USA,Kevin F,PS4,87,2450
28985,Standard,Retail,USA,Kevin F,PS4,88,2382
28986,Standard,Retail,USA,Kevin F,PS4,89,2348
28987,Standard,Retail,USA,Kevin F,PS4,90,2300
28988,Standard,Retail,USA,Kevin F,PS4,91,2271
28989,Standard,Retail,USA,Kevin F,PS4,92,2171
28990,Standard,Retail,USA,Kevin F,PS4,93,1640
28991,Standard,Retail,USA,Kevin F,PS4,94,1639
28992,Standard,Retail,USA,Kevin F,PS4,95,1626
28993,Standard,Retail,USA,Kevin F,PS4,96,1584
28994,Standard,Retail,USA,Kevin F,PS4,97,1539
28995,Standard,Retail,USA,Kevin F,PS4,98,1488
28996,Standard,Retail,USA,Kevin F,PS4,99,1154
28997,Standard,Retail,USA,Kevin F,PS4,100,1095
28998,Standard,Retail,USA,Kevin F,PS4,101,1077
28999,Standard,Retail,USA,Kevin F,PS4,102,1057
29000,Standard,Retail,USA,Kevin F,PS4,103,1052
29001,Standard,Retail,USA,Kevin F,PS4,104,1035
29002,Standard,Retail,USA,Kevin F,PS4,105,1028
29003,Standard,Retail,USA,Kevin F,PS4,106,1027
29004,Standard,Retail,USA,Kevin F,PS4,107,1016
29005,Standard,Retail,USA,Kevin F,PS4,108,996
29006,Standard,Retail,USA,Kevin F,PS4,109,981
29007,Standard,Retail,USA,Kevin F,PS4,110,970
29008,Standard,Retail,USA,Kevin F,PS4,111,961
29009,Standard,Retail,USA,Kevin F,PS4,112,950
29010,Standard,Retail,USA,Kevin F,PS4,113,926
29011,Standard,Retail,USA,Kevin F,PS4,114,897
29012,Standard,Retail,USA,Kevin F,PS4,115,894
29013,Standard,Retail,USA,Kevin F,PS4,116,870
29014,Standard,Retail,USA,Kevin F,PS4,117,856
29015,Standard,Retail,USA,Kevin F,PS4,118,831
29016,Standard,Retail,USA,Kevin F,PS4,119,801
29017,Standard,Retail,USA,Kevin F,PS4,120,743
29018,Standard,Retail,USA,Kevin F,PS4,121,692
29019,Standard,Retail,USA,Kevin F,PS4,122,547
29020,Standard,Retail,USA,Kevin F,XBOX ONE,65,7735
29021,Standard,Retail,USA,Kevin F,XBOX ONE,66,7374
29022,Standard,Retail,USA,Kevin F,XBOX ONE,67,7010
29023,Standard,Retail,USA,Kevin F,XBOX ONE,68,6367
29024,Standard,Retail,USA,Kevin F,XBOX ONE,69,5367
29025,Standard,Retail,USA,Kevin F,XBOX ONE,70,3918
29026,Standard,Retail,USA,Kevin F,XBOX ONE,71,1866
29027,Standard,Retail,USA,Kevin F,XBOX ONE,72,1574
29028,Standard,Retail,USA,Kevin F,XBOX ONE,73,1379
29029,Standard,Retail,USA,Kevin F,XBOX ONE,74,1367
29030,Standard,Retail,USA,Kevin F,XBOX ONE,75,1366
29031,Standard,Retail,USA,Kevin F,XBOX ONE,76,1355
29032,Standard,Retail,USA,Kevin F,XBOX ONE,77,1343
29033,Standard,Retail,USA,Kevin F,XBOX ONE,78,1326
29034,Standard,Retail,USA,Kevin F,XBOX ONE,79,1318
29035,Standard,Retail,USA,Kevin F,XBOX ONE,80,1313
29036,Standard,Retail,USA,Kevin F,XBOX ONE,81,1291
29037,Standard,Retail,USA,Kevin F,XBOX ONE,82,1289
29038,Standard,Retail,USA,Kevin F,XBOX ONE,83,1273
29039,Standard,Retail,USA,Kevin F,XBOX ONE,84,1257
29040,Standard,Retail,USA,Kevin F,XBOX ONE,85,1246
29041,Standard,Retail,USA,Kevin F,XBOX ONE,86,1224
29042,Standard,Retail,USA,Kevin F,XBOX ONE,87,1212
29043,Standard,Retail,USA,Kevin F,XBOX ONE,88,1194
29044,Standard,Retail,USA,Kevin F,XBOX ONE,89,1179
29045,Standard,Retail,USA,Kevin F,XBOX ONE,90,1151
29046,Standard,Retail,USA,Kevin F,XBOX ONE,91,1132
29047,Standard,Retail,USA,Kevin F,XBOX ONE,92,1091
29048,Standard,Retail,USA,Kevin F,XBOX ONE,93,886
29049,Standard,Retail,USA,Kevin F,XBOX ONE,94,890
29050,Standard,Retail,USA,Kevin F,XBOX ONE,95,886
29051,Standard,Retail,USA,Kevin F,XBOX ONE,96,862
29052,Standard,Retail,USA,Kevin F,XBOX ONE,97,825
29053,Standard,Retail,USA,Kevin F,XBOX ONE,98,800
29054,Standard,Retail,USA,Kevin F,XBOX ONE,99,672
29055,Standard,Retail,USA,Kevin F,XBOX ONE,100,629
29056,Standard,Retail,USA,Kevin F,XBOX ONE,101,615
29057,Standard,Retail,USA,Kevin F,XBOX ONE,102,600
29058,Standard,Retail,USA,Kevin F,XBOX ONE,103,603
29059,Standard,Retail,USA,Kevin F,XBOX ONE,104,593
29060,Standard,Retail,USA,Kevin F,XBOX ONE,105,593
29061,Standard,Retail,USA,Kevin F,XBOX ONE,106,586
29062,Standard,Retail,USA,Kevin F,XBOX ONE,107,582
29063,Standard,Retail,USA,Kevin F,XBOX ONE,108,574
29064,Standard,Retail,USA,Kevin F,XBOX ONE,109,570
29065,Standard,Retail,USA,Kevin F,XBOX ONE,110,557
29066,Standard,Retail,USA,Kevin F,XBOX ONE,111,545
29067,Standard,Retail,USA,Kevin F,XBOX ONE,112,528
29068,Standard,Retail,USA,Kevin F,XBOX ONE,113,516
29069,Standard,Retail,USA,Kevin F,XBOX ONE,114,508
29070,Standard,Retail,USA,Kevin F,XBOX ONE,115,486
29071,Standard,Retail,USA,Kevin F,XBOX ONE,116,475
29072,Standard,Retail,USA,Kevin F,XBOX ONE,117,467
29073,Standard,Retail,USA,Kevin F,XBOX ONE,118,425
29074,Standard,Retail,USA,Kevin F,XBOX ONE,119,399
29075,Standard,Retail,USA,Kevin F,XBOX ONE,120,375
29076,Standard,Retail,USA,Kevin F,XBOX ONE,121,340
29077,Standard,Retail,USA,Kevin F,XBOX ONE,122,268
29078,Standard,Retail,USA,Kevin S,PC,0,3840
29079,Standard,Retail,USA,Kevin S,PC,1,3244
29080,Standard,Retail,USA,Kevin S,PC,2,2218
29081,Standard,Retail,USA,Kevin S,PC,3,1709
29082,Standard,Retail,USA,Kevin S,PC,4,1415
29083,Standard,Retail,USA,Kevin S,PC,5,1288
29084,Standard,Retail,USA,Kevin S,PC,6,1185
29085,Standard,Retail,USA,Kevin S,PC,7,1066
29086,Standard,Retail,USA,Kevin S,PC,8,985
29087,Standard,Retail,USA,Kevin S,PC,9,939
29088,Standard,Retail,USA,Kevin S,PC,10,906
29089,Standard,Retail,USA,Kevin S,PC,11,905
29090,Standard,Retail,USA,Kevin S,PC,12,899
29091,Standard,Retail,USA,Kevin S,PC,13,887
29092,Standard,Retail,USA,Kevin S,PC,14,874
29093,Standard,Retail,USA,Kevin S,PC,15,867
29094,Standard,Retail,USA,Kevin S,PC,16,847
29095,Standard,Retail,USA,Kevin S,PC,17,814
29096,Standard,Retail,USA,Kevin S,PC,18,796
29097,Standard,Retail,USA,Kevin S,PC,19,765
29098,Standard,Retail,USA,Kevin S,PC,20,735
29099,Standard,Retail,USA,Kevin S,PC,21,696
29100,Standard,Retail,USA,Kevin S,PC,22,651
29101,Standard,Retail,USA,Kevin S,PC,23,619
29102,Standard,Retail,USA,Kevin S,PC,24,570
29103,Standard,Retail,USA,Kevin S,PC,25,560
29104,Standard,Retail,USA,Kevin S,PC,26,531
29105,Standard,Retail,USA,Kevin S,PC,27,505
29106,Standard,Retail,USA,Kevin S,PC,28,483
29107,Standard,Retail,USA,Kevin S,PC,29,463
29108,Standard,Retail,USA,Kevin S,PC,30,439
29109,Standard,Retail,USA,Kevin S,PC,31,428
29110,Standard,Retail,USA,Kevin S,PC,32,403
29111,Standard,Retail,USA,Kevin S,PC,33,380
29112,Standard,Retail,USA,Kevin S,PC,34,339
29113,Standard,Retail,USA,Kevin S,PC,35,335
29114,Standard,Retail,USA,Kevin S,PC,36,335
29115,Standard,Retail,USA,Kevin S,PC,37,333
29116,Standard,Retail,USA,Kevin S,PC,38,334
29117,Standard,Retail,USA,Kevin S,PC,39,337
29118,Standard,Retail,USA,Kevin S,PC,40,330
29119,Standard,Retail,USA,Kevin S,PC,41,324
29120,Standard,Retail,USA,Kevin S,PC,42,328
29121,Standard,Retail,USA,Kevin S,PC,43,328
29122,Standard,Retail,USA,Kevin S,PC,44,328
29123,Standard,Retail,USA,Kevin S,PC,45,333
29124,Standard,Retail,USA,Kevin S,PC,46,328
29125,Standard,Retail,USA,Kevin S,PC,47,326
29126,Standard,Retail,USA,Kevin S,PC,48,326
29127,Standard,Retail,USA,Kevin S,PC,49,327
29128,Standard,Retail,USA,Kevin S,PC,50,333
29129,Standard,Retail,USA,Kevin S,PC,51,322
29130,Standard,Retail,USA,Kevin S,PC,52,313
29131,Standard,Retail,USA,Kevin S,PC,53,302
29132,Standard,Retail,USA,Kevin S,PC,54,333
29133,Standard,Retail,USA,Kevin S,PC,55,308
29134,Standard,Retail,USA,Kevin S,PC,56,306
29135,Standard,Retail,USA,Kevin S,PC,57,200
29136,Standard,Retail,USA,Kevin S,PS3,0,53195
29137,Standard,Retail,USA,Kevin S,PS3,1,45798
29138,Standard,Retail,USA,Kevin S,PS3,2,34513
29139,Standard,Retail,USA,Kevin S,PS3,3,29010
29140,Standard,Retail,USA,Kevin S,PS3,4,25198
29141,Standard,Retail,USA,Kevin S,PS3,5,23512
29142,Standard,Retail,USA,Kevin S,PS3,6,22464
29143,Standard,Retail,USA,Kevin S,PS3,7,21524
29144,Standard,Retail,USA,Kevin S,PS3,8,20487
29145,Standard,Retail,USA,Kevin S,PS3,9,19924
29146,Standard,Retail,USA,Kevin S,PS3,10,19699
29147,Standard,Retail,USA,Kevin S,PS3,11,19649
29148,Standard,Retail,USA,Kevin S,PS3,12,19601
29149,Standard,Retail,USA,Kevin S,PS3,13,19569
29150,Standard,Retail,USA,Kevin S,PS3,14,19558
29151,Standard,Retail,USA,Kevin S,PS3,15,19591
29152,Standard,Retail,USA,Kevin S,PS3,16,19595
29153,Standard,Retail,USA,Kevin S,PS3,17,19721
29154,Standard,Retail,USA,Kevin S,PS3,18,19787
29155,Standard,Retail,USA,Kevin S,PS3,19,19690
29156,Standard,Retail,USA,Kevin S,PS3,20,19534
29157,Standard,Retail,USA,Kevin S,PS3,21,19392
29158,Standard,Retail,USA,Kevin S,PS3,22,19136
29159,Standard,Retail,USA,Kevin S,PS3,23,19161
29160,Standard,Retail,USA,Kevin S,PS3,24,19108
29161,Standard,Retail,USA,Kevin S,PS3,25,18855
29162,Standard,Retail,USA,Kevin S,PS3,26,18619
29163,Standard,Retail,USA,Kevin S,PS3,27,18364
29164,Standard,Retail,USA,Kevin S,PS3,28,18155
29165,Standard,Retail,USA,Kevin S,PS3,29,17971
29166,Standard,Retail,USA,Kevin S,PS3,30,17789
29167,Standard,Retail,USA,Kevin S,PS3,31,17566
29168,Standard,Retail,USA,Kevin S,PS3,32,17341
29169,Standard,Retail,USA,Kevin S,PS3,33,17083
29170,Standard,Retail,USA,Kevin S,PS3,34,16817
29171,Standard,Retail,USA,Kevin S,PS3,35,16470
29172,Standard,Retail,USA,Kevin S,PS3,36,16086
29173,Standard,Retail,USA,Kevin S,PS3,37,15647
29174,Standard,Retail,USA,Kevin S,PS3,38,15498
29175,Standard,Retail,USA,Kevin S,PS3,39,15363
29176,Standard,Retail,USA,Kevin S,PS3,40,15294
29177,Standard,Retail,USA,Kevin S,PS3,41,15276
29178,Standard,Retail,USA,Kevin S,PS3,42,15223
29179,Standard,Retail,USA,Kevin S,PS3,43,15164
29180,Standard,Retail,USA,Kevin S,PS3,44,15073
29181,Standard,Retail,USA,Kevin S,PS3,45,14978
29182,Standard,Retail,USA,Kevin S,PS3,46,14807
29183,Standard,Retail,USA,Kevin S,PS3,47,14681
29184,Standard,Retail,USA,Kevin S,PS3,48,14578
29185,Standard,Retail,USA,Kevin S,PS3,49,14451
29186,Standard,Retail,USA,Kevin S,PS3,50,14372
29187,Standard,Retail,USA,Kevin S,PS3,51,14198
29188,Standard,Retail,USA,Kevin S,PS3,52,13983
29189,Standard,Retail,USA,Kevin S,PS3,53,13814
29190,Standard,Retail,USA,Kevin S,PS3,54,13689
29191,Standard,Retail,USA,Kevin S,PS3,55,13277
29192,Standard,Retail,USA,Kevin S,PS3,56,12905
29193,Standard,Retail,USA,Kevin S,PS3,57,12401
29194,Standard,Retail,USA,Kevin S,XBOX360,0,64822
29195,Standard,Retail,USA,Kevin S,XBOX360,1,56258
29196,Standard,Retail,USA,Kevin S,XBOX360,2,43708
29197,Standard,Retail,USA,Kevin S,XBOX360,3,38095
29198,Standard,Retail,USA,Kevin S,XBOX360,4,34934
29199,Standard,Retail,USA,Kevin S,XBOX360,5,33564
29200,Standard,Retail,USA,Kevin S,XBOX360,6,32653
29201,Standard,Retail,USA,Kevin S,XBOX360,7,31804
29202,Standard,Retail,USA,Kevin S,XBOX360,8,30922
29203,Standard,Retail,USA,Kevin S,XBOX360,9,30564
29204,Standard,Retail,USA,Kevin S,XBOX360,10,30390
29205,Standard,Retail,USA,Kevin S,XBOX360,11,30407
29206,Standard,Retail,USA,Kevin S,XBOX360,12,30460
29207,Standard,Retail,USA,Kevin S,XBOX360,13,30520
29208,Standard,Retail,USA,Kevin S,XBOX360,14,30600
29209,Standard,Retail,USA,Kevin S,XBOX360,15,30705
29210,Standard,Retail,USA,Kevin S,XBOX360,16,30867
29211,Standard,Retail,USA,Kevin S,XBOX360,17,31052
29212,Standard,Retail,USA,Kevin S,XBOX360,18,31257
29213,Standard,Retail,USA,Kevin S,XBOX360,19,31252
29214,Standard,Retail,USA,Kevin S,XBOX360,20,31159
29215,Standard,Retail,USA,Kevin S,XBOX360,21,31176
29216,Standard,Retail,USA,Kevin S,XBOX360,22,31123
29217,Standard,Retail,USA,Kevin S,XBOX360,23,31260
29218,Standard,Retail,USA,Kevin S,XBOX360,24,31334
29219,Standard,Retail,USA,Kevin S,XBOX360,25,31102
29220,Standard,Retail,USA,Kevin S,XBOX360,26,30878
29221,Standard,Retail,USA,Kevin S,XBOX360,27,30633
29222,Standard,Retail,USA,Kevin S,XBOX360,28,30501
29223,Standard,Retail,USA,Kevin S,XBOX360,29,30390
29224,Standard,Retail,USA,Kevin S,XBOX360,30,30264
29225,Standard,Retail,USA,Kevin S,XBOX360,31,30070
29226,Standard,Retail,USA,Kevin S,XBOX360,32,29904
29227,Standard,Retail,USA,Kevin S,XBOX360,33,29703
29228,Standard,Retail,USA,Kevin S,XBOX360,34,29458
29229,Standard,Retail,USA,Kevin S,XBOX360,35,29094
29230,Standard,Retail,USA,Kevin S,XBOX360,36,28730
29231,Standard,Retail,USA,Kevin S,XBOX360,37,28315
29232,Standard,Retail,USA,Kevin S,XBOX360,38,28236
29233,Standard,Retail,USA,Kevin S,XBOX360,39,28413
29234,Standard,Retail,USA,Kevin S,XBOX360,40,28361
29235,Standard,Retail,USA,Kevin S,XBOX360,41,28293
29236,Standard,Retail,USA,Kevin S,XBOX360,42,28214
29237,Standard,Retail,USA,Kevin S,XBOX360,43,28094
29238,Standard,Retail,USA,Kevin S,XBOX360,44,27949
29239,Standard,Retail,USA,Kevin S,XBOX360,45,27862
29240,Standard,Retail,USA,Kevin S,XBOX360,46,27506
29241,Standard,Retail,USA,Kevin S,XBOX360,47,27380
29242,Standard,Retail,USA,Kevin S,XBOX360,48,27266
29243,Standard,Retail,USA,Kevin S,XBOX360,49,27071
29244,Standard,Retail,USA,Kevin S,XBOX360,50,26850
29245,Standard,Retail,USA,Kevin S,XBOX360,51,26640
29246,Standard,Retail,USA,Kevin S,XBOX360,52,26406
29247,Standard,Retail,USA,Kevin S,XBOX360,53,26165
29248,Standard,Retail,USA,Kevin S,XBOX360,54,25804
